Year,Species Group,Species Name,Pounds,Value
2013,Crabs,"Crab, spider/sheep claws",1026.0,896.0
2013,Crabs,"Crab, armed box",,
2013,Rockfish,"Rockfish, squarespot",125.0,115.0
2013,Roundfish,"Mackerel, unspecified",3083.0,2797.0
2013,Tunas,"Tuna, albacore",713418.0,1112110.0
2013,Other Invertebrates,Sea stars,221.0,1871.0
2013,Roundfish,"Thornyhead, shortspine",944922.0,2369624.0
2013,Rockfish,"Rockfish, treefish",2696.0,24812.0
2013,Rockfish,"Rockfish, yellowtail",11484.0,23699.0
2013,Roundfish,Queenfish,,
2013,Roundfish,"Mackerel, Pacific",17793661.0,1517997.0
2013,Skates & Rays,"Ray, Pacific electric",,
2013,Sharks,"Shark, soupfin",2694.0,2984.0
2013,Sharks,"Shark, horn",132.0,240.0
2013,Roundfish,Butterfish (Pacific pompano),12271.0,9595.0
2013,Rockfish,"Rockfish, unspecified",620.0,823.0
2013,Roundfish,"Surfperch, unspecified",5699.0,14393.0
2013,Rockfish,"Rockfish, rosethorn",,
2013,Rockfish,"Rockfish, chilipepper",710564.0,471462.0
2013,Flatfish,"Sole, unspecified",38914.0,32953.0
2013,Flatfish,"Sole, rock",8474.0,9429.0
2013,Rockfish,"Rockfish, aurora",10511.0,5633.0
2013,Rockfish,"Rockfish, group small",,
2013,Rockfish,"Rockfish, kelp",2091.0,8163.0
2013,Rockfish,"Rockfish, honeycomb",,
2013,Crabs,"Crab, red rock",584503.0,932103.0
2013,Rockfish,"Rockfish, group rosefish",,
2013,Shrimp/prawns,"Shrimp, mantis",2014.0,12194.0
2013,Rockfish,"Rockfish, olive",2953.0,8807.0
2013,Roundfish,"Croaker, white",6308.0,3819.0
2013,Tunas,"Tuna, bluefin",22435.0,69086.0
2013,Roundfish,"Eel, California moray",3665.0,26815.0
2014,Crabs,"Crab, claws",1073.0,1619.0
2014,Roundfish,"Sculpin, staghorn",1444.0,2872.0
2014,Roundfish,Blacksmith,,
2014,Rockfish,"Rockfish, blue",14675.0,36597.0
2014,Sharks,"Shark, bigeye thresher",,
2014,Other Invertebrates,Barnacle,,
2014,Hagfishes,Hagfishes,1489101.0,1166961.0
2014,Roundfish,Jacksmelt,28720.0,23941.0
2014,Roundfish,"Tomcod, Pacific",,
2014,Roundfish,"Sheephead, California",84092.0,400636.0
2014,Sharks,"Shark, unspecified",7499.0,3422.0
2014,Shrimp/prawns,"Shrimp, coonstriped",82748.0,339042.0
2014,Squid,"Squid, jumbo",654.0,195.0
2014,Tunas,"Tuna, bigeye",408153.0,1518345.0
2014,Crabs,"Crab, red rock",1088760.0,1661153.0
2014,Flatfish,"Sole, unspecified",38756.0,28440.0
2014,Skates & Rays,"Skate, thornback",,
2014,Roundfish,Thornyheads,2305.0,8269.0
2014,Rockfish,"Rockfish, cowcod",425.0,346.0
2014,Sharks,"Shark, leopard",5542.0,6928.0
2014,Crabs,"Crab, king",12257.0,51673.0
2014,Roundfish,"Bass, giant sea",2679.0,8621.0
2014,Roundfish,"Bonito, Pacific",70955.0,24704.0
2014,Rockfish,"Rockfish, black-and-yellow",24963.0,195338.0
2014,Sea urchins,"Sea urchin, white",,
2014,Rockfish,"Rockfish, blackgill",130052.0,138188.0
2014,Flatfish,"Halibut, California",391608.0,2151647.0
2014,Flatfish,"Sole, curlfin",3127.0,1246.0
2014,Roundfish,"Smelts, true",,
2014,Roundfish,"Salmon, Roe (Chinook, Coho)",3010.0,10370.0
2014,Roundfish,Oilfish,,
2014,Roundfish,"Surfperch, pile",21.0,68.0
2014,Roundfish,"Sardine, Pacific",17129158.0,2001978.0
2014,Roundfish,"Surfperch, redtail",,
2014,Rockfish,"Rockfish, greenblotched",101.0,393.0
2014,Roundfish,"Greenling, kelp",10519.0,61395.0
2014,Roundfish,Opaleye,148.0,548.0
2014,Roundfish,"Surfperch, black",386.0,655.0
2014,Tunas,"Tuna, albacore",458714.0,582190.0
2014,Rockfish,"Rockfish, speckled",520.0,1202.0
2014,Rockfish,"Rockfish, group bocaccio/chili",,
2014,Algae,"Algae, marine",,
2014,Sharks,"Shark, brown smoothhound",315.0,493.0
2014,Freshwater species,"Crayfish, unspecified",111480.0,208398.0
2014,Roundfish,Triggerfish,,
2014,Roundfish,"Bass, kelp",,
2014,Rockfish,"Rockfish, group nearshore",35.0,105.0
2014,Roundfish,"Surfperch, walleye",446.0,992.0
2014,Other Mollusks,"Mollusk, unspecified",,
2014,Sharks,"Shark, pelagic thresher",8156.0,9699.0
2014,Other Invertebrates,Sea hare,1934.0,20888.0
2014,Tunas,"Tuna, yellowfin",2223803.0,1026167.0
2014,Crabs,"Crab, Dungeness",18458956.0,66894903.0
2014,Sharks,"Shark, shortfin mako",37515.0,48763.0
2014,Roundfish,"Lizardfish, California",56971.0,34216.0
2014,Crabs,"Crab, spider",96098.0,120328.0
2014,Rockfish,"Rockfish, honeycomb",,
2014,Crabs,"Crab, box",11864.0,27172.0
2014,Skates & Rays,"Skate, unspecified",33280.0,14412.0
2014,Rockfish,"Rockfish, group small",,
2014,Roundfish,"Smelt, surf",225228.0,125503.0
2014,Rockfish,"Rockfish, chilipepper",581495.0,436100.0
2014,Roundfish,"Surfperch, shiner",1443.0,13005.0
2014,Rockfish,"Rockfish, yellowtail",12878.0,24294.0
2014,Roundfish,"Smelt, night",305388.0,169182.0
2014,Roundfish,"Mackerel, unspecified",12841.0,6220.0
2014,Rockfish,"Rockfish, copper",14314.0,74634.0
2014,Squid,"Squid, market",229442481.0,72889713.0
2014,Flatfish,"Sole, rex",96012.0,37668.0
2014,Other Invertebrates,Sea stars,319.0,1594.0
2014,Roundfish,Pomfret,21157.0,32334.0
2014,Roundfish,Yellowtail,41626.0,94889.0
2014,Skates & Rays,"Ray, bat",7442.0,1579.0
2014,Shrimp/prawns,"Prawn, spot",424972.0,5374184.0
2014,Rockfish,"Rockfish, group black/blue",,
2014,Tunas,"Tuna, bluefin",898964.0,628695.0
2014,Roundfish,Opah,304944.0,377338.0
2014,Other Invertebrates,Sand dollar,,
2014,Crabs,"Crab, spider/sheep claws",,
2014,Shrimp/prawns,"Shrimp, brine",,
2014,Rockfish,"Rockfish, brown",57999.0,386264.0
2014,Roundfish,Wahoo,10441.0,26831.0
2014,Roundfish,Cabezon,69294.0,408153.0
2014,Roundfish,"Scorpionfish, California",2627.0,12970.0
2014,Roundfish,Dolphin (fish),37576.0,59162.0
2014,Roundfish,"Goby, bluebanded",,
2014,Flatfish,"Turbot, hornyhead",,
2014,Skates & Rays,"Guitarfish, shovelnose",287.0,365.0
2014,Roundfish,Sablefish,3629378.0,8984360.0
2014,Rockfish,"Rockfish, canary",4296.0,2938.0
2014,Rockfish,"Rockfish, Pacific ocean perch",163.0,76.0
2014,Flatfish,"Flounder, starry",25709.0,22293.0
2014,Freshwater species,Splittail,235.0,435.0
2014,Roundfish,"Whiting, Pacific",16198.0,1163.0
2014,Freshwater species,"Bullhead, brown",1182.0,2367.0
2014,Roundfish,"Seabass, white",263688.0,1137384.0
2014,Skates & Rays,"Skate, longnose",372673.0,130397.0
2014,Rockfish,"Rockfish, group shelf",11255.0,13357.0
2014,Rockfish,"Rockfish, quillback",988.0,4427.0
2014,Sharks,"Shark, Pacific angel",8911.0,12935.0
2014,Other Invertebrates,Invertebrate Unspecified,,
2014,Rockfish,"Rockfish, group rosefish",,
2014,Sharks,"Shark, sevengill",715.0,937.0
2014,Other Mollusks,"Octopus, unspecified",6432.0,6797.0
2014,Shrimp/prawns,"Shrimp, mantis",,
2014,Rockfish,"Rockfish, vermilion",58175.0,159352.0
2014,Rockfish,"Rockfish, pinkrose",,
2014,Rockfish,"Rockfish, group red",7998.0,26375.0
2014,Rockfish,"Rockfish, yelloweye",138.0,82.0
2014,Roundfish,Escolar,12833.0,12734.0
2014,Rockfish,"Rockfish, gopher",57129.0,437421.0
2014,Rockfish,"Rockfish, rosethorn",148.0,524.0
2014,Flatfish,"Sole, fantail",,
2014,Rockfish,"Rockfish, splitnose",38525.0,11645.0
2014,Other Snails,"Limpet, keyhole",865.0,4164.0
2014,Shrimp/prawns,"Shrimp, unspecified",,
2014,Other Snails,"Snail, top",904.0,1597.0
2014,Rockfish,"Rockfish, shortbelly",55.0,2.0
2014,Roundfish,"Prickleback, monkeyface (eel)",251.0,1691.0
2014,Rockfish,"Rockfish, starry",1819.0,3603.0
2014,Sea cucumbers,"Sea cucumber, giant red",109289.0,398551.0
2014,Roundfish,Butterfish (Pacific pompano),11603.0,19480.0
2014,Rockfish,"Rockfish, unspecified",1988.0,3119.0
2014,Shrimp/prawns,"Shrimp, bay",30530.0,121139.0
2014,Roundfish,"Whitefish, ocean",5230.0,11340.0
2014,Roundfish,"Mackerel, Pacific",11958434.0,1227154.0
2014,Rockfish,"Rockfish, group slope",69647.0,47340.0
2014,Roundfish,"Cod, Pacific",,
2014,Rockfish,"Rockfish, treefish",4772.0,42053.0
2014,Roundfish,Salmon,,
2014,Roundfish,"Surfperch, white",,
2014,Flatfish,Turbot,2037.0,1573.0
2014,Shrimp/prawns,"Shrimp, red rock",,
2014,Skates & Rays,"Ray, Pacific electric",,
2014,Roundfish,"Eel, California moray",6097.0,11480.0
2014,Crabs,"Crab, yellow rock",596262.0,778483.0
2014,Roundfish,"Mudsucker, longjaw",,
2014,Skates & Rays,"Skate, big",90476.0,33818.0
2014,Roundfish,"Shad, threadfin",13857.0,22415.0
2014,Tunas,"Tuna, unspecified",2442.0,3658.0
2014,Roundfish,"Salmon, Chinook",2242073.0,12134436.0
2014,Sea urchins,"Sea urchin, purple",6048.0,15089.0
2014,Crabs,"Crab, rock unspecified",367130.0,599915.0
2014,Roundfish,"Thornyhead, longspine",1347054.0,663477.0
2014,Sharks,"Shark, horn",,
2014,Roundfish,Louvar,2167.0,14464.0
2014,Flatfish,"Flounder, unspecified",51.0,76.0
2014,Roundfish,Queenfish,,
2014,Flatfish,"Sanddab, longfin",,
2014,Roundfish,"Ratfish, spotted",,
2014,Rockfish,"Rockfish, aurora",5732.0,4065.0
2014,Flatfish,"Sole, rock",1769.0,1857.0
2014,Sharks,"Shark, swell",,
2014,Roundfish,"Corvina, shortfin",,
2014,Rockfish,"Rockfish, olive",2213.0,7198.0
2014,Billfishes,Swordfish,872078.0,3069113.0
2014,Sharks,"Shark, soupfin",4113.0,3689.0
2014,Roundfish,Eel,,
2014,Rockfish,"Rockfish, bank",95171.0,96562.0
2014,Rockfish,"Rockfish, China",4244.0,28456.0
2014,Roundfish,"Surfperch, rubberlip",168.0,639.0
2014,Roundfish,"Croaker, yellowfin",,
2014,Rockfish,"Rockfish, stripetail",4.0,2.0
2014,Roundfish,"Mackerel, jack",1729424.0,148950.0
2014,Roundfish,"Surfperch, unspecified",4516.0,12496.0
2014,Flatfish,Sanddab,220541.0,189799.0
2014,Rockfish,"Rockfish, kelp",1691.0,6389.0
2014,Freshwater species,"Crayfish, red swamp",,
2014,Roundfish,Flyingfish,,
2014,Roundfish,"Barracuda, California",8341.0,8166.0
2014,Roundfish,"Fish, unspecified",6436.0,4214.0
2014,Flatfish,"Sole, English",130916.0,45604.0
2014,Rockfish,"Rockfish, greenstriped",618.0,418.0
2014,Sharks,"Shark, salmon",,
2014,Roundfish,"Croaker, white",16341.0,10572.0
2014,Rockfish,"Rockfish, greenspotted",3884.0,9724.0
2014,Roundfish,"Greenling, rock",498.0,1595.0
2014,Shrimp/prawns,"Prawn, ridgeback",564544.0,1573423.0
2014,Rockfish,"Rockfish, darkblotched",8504.0,8032.0
2014,Rockfish,"Rockfish, rosy",594.0,781.0
2014,Lobster,"Lobster, California spiny",942734.0,18004449.0
2014,Kelp,"Kelp, giant",,
2014,Shrimp/prawns,"Shrimp, ghost",2366.0,27371.0
2014,Rockfish,"Rockfish, flag",697.0,1839.0
2014,Rockfish,"Rockfish, squarespot",149.0,195.0
2014,Sea cucumbers,"Sea cucumber, unspecified",1301.0,4310.0
2014,Rockfish,"Rockfish, grass",24277.0,231271.0
2014,Roundfish,"Surfperch, calico",136.0,335.0
2014,Flatfish,"Sole, petrale",1356178.0,1652491.0
2014,Roundfish,"Thornyhead, shortspine",835892.0,2217412.0
2014,Other Snails,"Snail, tegula",,
2014,Flatfish,"Sole, sand",35506.0,36541.0
2014,Sharks,"Shark, smooth hammerhead",,
2014,Rockfish,"Rockfish, widow",9909.0,10523.0
2014,Other Snails,"Snail, sea",472.0,370.0
2014,Skates & Rays,Stingray,1583.0,32.0
2014,Shrimp/prawns,"Shrimp, ocean (pink)",8476677.0,4334173.0
2014,Skates & Rays,"Ray, unspecified",315.0,3.0
2014,Flatfish,"Sanddab, Pacific",46712.0,24107.0
2014,Rockfish,"Rockfish, black",88950.0,187389.0
2014,Flatfish,"Sole, butter",73.0,34.0
2014,Sea urchins,"Sea urchin, red",12505788.0,9669347.0
2014,Roundfish,"Trawled fish, unspecified",5490.0,0.0
2014,Crabs,"Crab, tanner",,
2014,Flatfish,"Flounder, arrowtooth",166854.0,17320.0
2014,Rockfish,"Rockfish, bocaccio",56470.0,57614.0
2014,Roundfish,Grenadier,130724.0,30243.0
2014,Flatfish,"Sole, Dover",4295207.0,1909937.0
2014,Sharks,"Shark, spiny dogfish",95269.0,22955.0
2014,Roundfish,"Seaperch, striped",3477.0,16955.0
2014,Roundfish,"Surfperch, barred",10506.0,28277.0
2014,Shrimp/prawns,"Prawn, golden",,
2014,Sea cucumbers,"Sea cucumber, warty",198881.0,862258.0
2014,Roundfish,"Grunion, California",,
2014,Roundfish,Halfmoon,29.0,75.0
2014,Roundfish,"Midshipman, plainfin",323.0,1076.0
2014,Roundfish,Lingcod,235506.0,516607.0
2014,Roundfish,"Anchovy, northern",23175637.0,1621033.0
2014,Roundfish,Sargo,,
2014,Rockfish,"Rockfish, redbanded",260.0,238.0
2014,Other Snails,"Whelk, Kellet's",84648.0,80622.0
2014,Roundfish,"Herring, Pacific - roe",6506418.0,971667.0
2014,Sharks,"Shark, thresher",51750.0,69366.0
2014,Crabs,"Crab, brown rock",323676.0,484074.0
2014,Tunas,"Tuna, skipjack",42293.0,14727.0
2014,Roundfish,"Surfperch, rainbow",98.0,251.0
2014,Rockfish,"Rockfish, group bolina",175.0,1253.0
2014,Rockfish,"Rockfish, Mexican",173.0,370.0
2015,Roundfish,"Surfperch, shiner",588.0,6496.0
2015,Sharks,"Shark, leopard",8898.0,10745.0
2015,Rockfish,"Rockfish, rosethorn",106.0,384.0
2015,Other Snails,"Limpet, keyhole",1018.0,1523.0
2015,Roundfish,"Croaker, unspecified",,
2015,Skates & Rays,"Skate, big",74369.0,26722.0
2015,Rockfish,"Rockfish, group nearshore",,
2015,Roundfish,"Jacks, unspecified",,
2015,Rockfish,"Rockfish, group deep nearshore",,
2015,Other Invertebrates,Sea stars,3426.0,4944.0
2015,Flatfish,"Flounder, starry",17315.0,20150.0
2015,Sharks,"Shark, thresher",74426.0,93576.0
2015,Flatfish,"Sole, curlfin",5114.0,1977.0
2015,Roundfish,"Whitefish, ocean",6771.0,12660.0
2015,Roundfish,"Fish, unspecified",9629.0,10440.0
2015,Roundfish,"Barracuda, California",1743.0,1770.0
2015,Flatfish,"Sole, English",151107.0,50664.0
2015,Roundfish,"Salmon, Roe (Chinook, Coho)",1034.0,3921.0
2015,Other Snails,"Whelk, Kellet's",80968.0,75025.0
2015,Roundfish,"Sculpin, staghorn",,
2015,Roundfish,"Eel, spotted cusk-",,
2015,Skates & Rays,"Skate, California",482.0,60.0
2015,Sharks,"Shark, brown smoothhound",786.0,888.0
2015,Roundfish,Halfmoon,442.0,715.0
2015,Sharks,"Shark, sevengill",513.0,1133.0
2015,Roundfish,Kelpfishes,1168.0,2207.0
2015,Crabs,"Crab, Dungeness",3118888.0,17111338.0
2015,Rockfish,"Rockfish, bocaccio",102919.0,93025.0
2015,Rockfish,"Rockfish, vermilion",87605.0,240775.0
2015,Rockfish,"Rockfish, yelloweye",,
2015,Sharks,"Shark, Pacific angel",15122.0,22742.0
2015,Roundfish,Thornyheads,7009.0,37664.0
2015,Flatfish,Turbot,1864.0,1376.0
2015,Roundfish,"Smelt, surf",104281.0,58043.0
2015,Rockfish,"Rockfish, grass",29864.0,292597.0
2015,Roundfish,Sargo,,
2015,Other Invertebrates,Invertebrate Unspecified,201.0,294.0
2015,Other Snails,"Snail, top",4144.0,6315.0
2015,Flatfish,"Flounder, arrowtooth",207942.0,20836.0
2015,Flatfish,"Halibut, California",410575.0,2236282.0
2015,Rockfish,"Rockfish, greenstriped",732.0,488.0
2015,Crabs,"Crab, yellow rock",397434.0,499591.0
2015,Rockfish,"Rockfish, canary",14207.0,9477.0
2015,Skates & Rays,"Guitarfish, shovelnose",2140.0,4599.0
2015,Roundfish,"Eel, wolf (wolf-eel)",,
2015,Roundfish,"Seabass, white",206409.0,903639.0
2015,Flatfish,"Sole, butter",,
2015,Rockfish,"Rockfish, copper",19797.0,115679.0
2015,Roundfish,"Sheephead, California",76735.0,359425.0
2015,Shrimp/prawns,"Prawn, ridgeback",860563.0,2143519.0
2015,Other Mollusks,"Octopus, unspecified",5560.0,9254.0
2015,Rockfish,"Rockfish, bronzespotted",,
2015,Roundfish,"Shad, American",122.0,158.0
2015,Tunas,"Tuna, bigeye",949952.0,3127909.0
2015,Other Invertebrates,Sea hare,,
2015,Flatfish,"Sole, fantail",,
2015,Other Snails,"Snail, tegula",1757.0,1910.0
2015,Roundfish,"Mackerel, bullet",,
2015,Rockfish,"Rockfish, starry",2896.0,7280.0
2015,Sharks,"Shark, smooth hammerhead",3731.0,4088.0
2015,Rockfish,"Rockfish, widow",5271.0,4911.0
2015,Crabs,"Crab, spider",97913.0,121806.0
2015,Crabs,"Crab, hermit",,
2015,Skates & Rays,"Skate, longnose",378508.0,137247.0
2015,Rockfish,"Rockfish, Pacific ocean perch",234.0,141.0
2015,Roundfish,"Mudsucker, longjaw",,
2015,Roundfish,"Herring, Pacific - roe",,
2015,Rockfish,"Rockfish, redbanded",695.0,608.0
2015,Sharks,"Sharks, cow",,
2015,Crabs,"Crab, king",14830.0,61280.0
2015,Rockfish,"Rockfish, group rosefish",,
2015,Sharks,"Shark, blue",,
2015,Rockfish,"Rockfish, rosy",436.0,1600.0
2015,Roundfish,"Croaker, white",13449.0,8216.0
2015,Tunas,"Tuna, bluefin",216142.0,139112.0
2015,Roundfish,Jacksmelt,23037.0,27916.0
2015,Sharks,"Shark, horn",,
2015,Roundfish,"Surfperch, unspecified",4165.0,13975.0
2015,Shrimp/prawns,"Prawn, spot",501543.0,6436016.0
2015,Roundfish,"Lizardfish, California",28050.0,16287.0
2015,Rockfish,"Rockfish, group slope",45349.0,36022.0
2015,Roundfish,"Mackerel, Pacific",12342539.0,1178448.0
2015,Roundfish,Opah,685357.0,732913.0
2015,Rockfish,"Rockfish, yellowtail",17066.0,25712.0
2015,Rockfish,"Rockfish, kelp",2089.0,9531.0
2015,Squid,"Squid, market",81143758.0,24452744.0
2015,Shrimp/prawns,"Shrimp, unspecified",,
2015,Rockfish,"Rockfish, chilipepper",391062.0,276544.0
2015,Flatfish,"Sole, rex",101025.0,40737.0
2015,Rockfish,"Rockfish, group small",75.0,152.0
2015,Rockfish,"Rockfish, stripetail",33.0,10.0
2015,Flatfish,"Sanddab, speckled",,
2015,Sharks,"Shark, soupfin",5310.0,6193.0
2015,Sea cucumbers,"Sea cucumber, giant red",111608.0,472536.0
2015,Sharks,"Shark, unspecified",7612.0,2189.0
2015,Squid,"Squid, jumbo",,
2015,Roundfish,"Smelt, night",388175.0,214786.0
2015,Roundfish,Louvar,2520.0,11760.0
2015,Roundfish,Pomfret,20435.0,34553.0
2015,Rockfish,"Rockfish, aurora",8106.0,7221.0
2015,Billfishes,"Marlin, striped",,
2015,Tunas,"Tuna, albacore",126931.0,214666.0
2015,Rockfish,"Rockfish, olive",2366.0,7149.0
2015,Roundfish,"Tomcod, Pacific",,
2015,Rockfish,"Rockfish, black-and-yellow",30861.0,252317.0
2015,Roundfish,"Surfperch, walleye",217.0,493.0
2015,Rockfish,"Rockfish, speckled",1035.0,2589.0
2015,Roundfish,"Shad, threadfin",,
2015,Freshwater species,"Crayfish, red swamp",,
2015,Rockfish,"Rockfish, gopher",64944.0,503405.0
2015,Freshwater species,Splittail,2278.0,3359.0
2015,Roundfish,"Sardine, Pacific",3751035.0,343148.0
2015,Roundfish,"Thornyhead, longspine",1108863.0,560410.0
2015,Rockfish,"Rockfish, rougheye",273.0,153.0
2015,Skates & Rays,"Ray, bat",18529.0,7314.0
2015,Sharks,"Shark, gray smoothhound",150.0,255.0
2015,Roundfish,Yellowtail,108339.0,236436.0
2015,Roundfish,"Salmon, Chinook",1181881.0,8114930.0
2015,Sharks,"Shark, pelagic thresher",3393.0,3590.0
2015,Rockfish,"Rockfish, honeycomb",13.0,27.0
2015,Roundfish,Flyingfish,,
2015,Flatfish,"Turbot, hornyhead",,
2015,Flatfish,"Flounder, unspecified",134.0,295.0
2015,Rockfish,"Rockfish, shortraker",251.0,144.0
2015,Roundfish,"Prickleback, monkeyface (eel)",502.0,4764.0
2015,Sea urchins,"Sea urchin, white",,
2015,Roundfish,"Surfperch, rainbow",,
2015,Roundfish,"Thornyhead, shortspine",764555.0,2093433.0
2015,Rockfish,"Rockfish, squarespot",141.0,131.0
2015,Other Invertebrates,"Crustacean, unspecified",,
2015,Roundfish,Salmon,,
2015,Rockfish,"Rockfish, quillback",2409.0,10910.0
2015,Roundfish,Escolar,21344.0,18895.0
2015,Other Snails,"Snail, sea",,
2015,Roundfish,"Surfperch, barred",25292.0,71302.0
2015,Other Snails,"Snails, moon",,
2015,Rockfish,"Rockfish, group red",5533.0,17001.0
2015,Hagfishes,Hagfishes,1638153.0,1346042.0
2015,Freshwater species,"Bullhead, brown",,
2015,Skates & Rays,"Ray, Pacific electric",460.0,742.0
2015,Roundfish,"Ratfish, spotted",2003.0,155.0
2015,Roundfish,"Eel, California moray",1046.0,21403.0
2015,Flatfish,"Sole, sand",18169.0,23757.0
2015,Roundfish,"Mackerel, unspecified",190274.0,36323.0
2015,Roundfish,Grenadier,142484.0,34010.0
2015,Flatfish,"Sole, petrale",1271582.0,1579244.0
2015,Crabs,"Crab, tanner",,
2015,Lobster,"Lobster, California spiny",768274.0,15820821.0
2015,Shrimp/prawns,"Shrimp, coonstriped",37276.0,160939.0
2015,Rockfish,"Rockfish, group shelf",11645.0,16434.0
2015,Rockfish,"Rockfish, shortbelly",30.0,1.0
2015,Roundfish,"Cod, Pacific",,
2015,Roundfish,Dolphin (fish),58116.0,88865.0
2015,Shrimp/prawns,"Shrimp, bay",12969.0,60080.0
2015,Rockfish,"Rockfish, Mexican",61.0,195.0
2015,Shrimp/prawns,"Shrimp, brine",,
2015,Rockfish,"Rockfish, unspecified",1279.0,2109.0
2015,Roundfish,Butterfish (Pacific pompano),4537.0,4288.0
2015,Tunas,"Tuna, unspecified",1719.0,6539.0
2015,Rockfish,"Rockfish, treefish",5799.0,52172.0
2015,Roundfish,"Surfperch, rubberlip",229.0,659.0
2015,Tunas,"Tuna, yellowfin",1312131.0,672836.0
2015,Sharks,"Shark, swell",,
2015,Rockfish,"Rockfish, splitnose",13179.0,4260.0
2015,Roundfish,"Seaperch, striped",4136.0,18624.0
2015,Roundfish,"Greenling, rock",264.0,745.0
2015,Rockfish,"Rockfish, bank",103176.0,94746.0
2015,Crabs,"Crab, armed box",,
2015,Rockfish,"Rockfish, cowcod",935.0,705.0
2015,Rockfish,"Rockfish, blackgill",87914.0,102632.0
2015,Sharks,"Shark, spiny dogfish",9524.0,2934.0
2015,Crabs,"Crab, claws",987.0,1482.0
2015,Sea cucumbers,"Sea cucumber, warty",144535.0,710789.0
2015,Roundfish,"Whiting, Pacific",7212.0,462.0
2015,Skates & Rays,"Ray, unspecified",,
2015,Roundfish,"Mackerel, jack",2831812.0,214409.0
2015,Rockfish,"Rockfish, flag",1323.0,3027.0
2015,Roundfish,"Surfperch, black",2237.0,6422.0
2015,Flatfish,"Sanddab, Pacific",4960.0,2765.0
2015,Roundfish,Cabezon,77033.0,465519.0
2015,Crabs,"Crab, spider/sheep claws",1213.0,1539.0
2015,Rockfish,"Rockfish, black",226925.0,444396.0
2015,Roundfish,Triggerfish,,
2015,Crabs,"Crab, box",7563.0,30994.0
2015,Flatfish,Sanddab,125948.0,121292.0
2015,Roundfish,Sablefish,3732914.0,8910139.0
2015,Roundfish,Wahoo,27595.0,61589.0
2015,Rockfish,"Rockfish, calico",,
2015,Roundfish,"Bonito, Pacific",306608.0,146112.0
2015,Crabs,"Crab, rock unspecified",380894.0,580648.0
2015,Rockfish,"Rockfish, group bolina",440.0,2821.0
2015,Roundfish,"Greenling, kelp",13793.0,78960.0
2015,Roundfish,Oilfish,10832.0,8824.0
2015,Algae,"Algae, marine",,
2015,Sharks,"Shark, bigeye thresher",1767.0,2479.0
2015,Flatfish,"Sole, Dover",4175672.0,1870196.0
2015,Roundfish,"Bass, giant sea",6352.0,14514.0
2015,Roundfish,Queenfish,,
2015,Sharks,"Shark, shortfin mako",30607.0,41925.0
2015,Roundfish,"Surfperch, redtail",9180.0,10423.0
2015,Roundfish,Eel,,
2015,Shrimp/prawns,"Shrimp, ghost",,
2015,Sea urchins,"Sea urchin, purple",14766.0,16523.0
2015,Rockfish,"Rockfish, China",3669.0,26862.0
2015,Crabs,"Crab, pelagic red",,
2015,Roundfish,"Surfperch, calico",971.0,3121.0
2015,Kelp,"Kelp, giant",,
2015,Skates & Rays,"Skate, unspecified",32418.0,12953.0
2015,Rockfish,"Rockfish, blue",21105.0,54923.0
2015,Rockfish,"Rockfish, greenspotted",3231.0,8968.0
2015,Roundfish,"Surfperch, pile",,
2015,Sea cucumbers,"Sea cucumber, unspecified",7422.0,16433.0
2015,Skates & Rays,Stingray,,
2015,Tunas,"Tuna, skipjack",242172.0,74578.0
2015,Shrimp/prawns,"Shrimp, ocean (pink)",7646530.0,5304506.0
2015,Crabs,"Crab, brown rock",255388.0,381377.0
2015,Rockfish,"Rockfish, brown",55980.0,382846.0
2015,Roundfish,Opaleye,42.0,99.0
2015,Rockfish,"Rockfish, darkblotched",17188.0,11680.0
2015,Roundfish,"Midshipman, plainfin",,
2015,Roundfish,Lingcod,328936.0,751828.0
2015,Roundfish,"Anchovy, northern",38108953.0,2006452.0
2015,Roundfish,"Scorpionfish, California",5230.0,27901.0
2015,Flatfish,"Halibut, Pacific",,
2015,Roundfish,"Trawled fish, unspecified",9999.0,59.0
2015,Sea urchins,"Sea urchin, red",8482734.0,7301736.0
2015,Other Mollusks,"Mollusk, unspecified",,
2015,Roundfish,Blacksmith,,
2015,Flatfish,"Sole, unspecified",48561.0,31811.0
2015,Flatfish,"Sole, rock",1344.0,1458.0
2015,Freshwater species,"Crayfish, unspecified",93612.0,173033.0
2015,Billfishes,Swordfish,949301.0,3630922.0
2015,Rockfish,"Rockfish, greenblotched",58.0,82.0
2015,Crabs,"Crab, red rock",1194076.0,1816173.0
2016,Rockfish,"Rockfish, blackgill",78152.0,115172.0
2016,Roundfish,Butterfish (Pacific pompano),2237.0,1923.0
2016,Rockfish,"Rockfish, black-and-yellow",27795.0,224357.0
2016,Shrimp/prawns,"Shrimp, coonstriped",87984.0,427630.0
2016,Roundfish,"Smelt, surf",,
2016,Tunas,"Tuna, skipjack",78654.0,33836.0
2016,Roundfish,Thornyheads,4605.0,26527.0
2016,Flatfish,"Halibut, unspecified",,
2016,Roundfish,Jacksmelt,15001.0,13192.0
2016,Crabs,"Crab, red rock",724348.0,1130353.0
2016,Flatfish,"Sole, unspecified",24682.0,16176.0
2016,Tunas,"Tuna, bigeye",1148873.0,3557897.0
2016,Roundfish,"Bass, giant sea",4987.0,14989.0
2016,Hagfishes,Hagfishes,1836938.0,1550455.0
